word,word_cnt_all,word_cnt_sentence,idf
）③,1.0,1.0,9.90598676523643
790万,1.0,1.0,9.90598676523643
14年度,1.0,1.0,9.90598676523643
417,1.0,1.0,9.90598676523643
16年度,1.0,1.0,9.90598676523643
855,1.0,1.0,9.90598676523643
13年度,1.0,1.0,9.90598676523643
719,1.0,1.0,9.90598676523643
095,3.0,2.0,9.212839584676484
725,1.0,1.0,9.90598676523643
通期予想,1.0,1.0,9.90598676523643
381,1.0,1.0,9.90598676523643
スペックサイズ,6.0,4.0,8.519692404116538
8655,27.0,16.0,7.133398042996648
Rize,1.0,1.0,9.90598676523643
HVGA,8.0,4.0,8.519692404116538
157g,1.0,1.0,9.90598676523643
14.3mm,1.0,1.0,9.90598676523643
CTIA,1.0,1.0,9.90598676523643
12.8mm,2.0,2.0,9.212839584676484
MBROM,6.0,5.0,8.296548852802328
全国紙,2.0,2.0,9.212839584676484
根づい,2.0,2.0,9.212839584676484
コスネーム,1.0,1.0,9.90598676523643
玄光社,1.0,1.0,9.90598676523643
LABs,1.0,1.0,9.90598676523643
杉山氏,1.0,1.0,9.90598676523643
¥350,1.0,1.0,9.90598676523643
杉山,10.0,5.0,8.296548852802328
GIFアニメ,2.0,2.0,9.212839584676484
SHOWCASE,7.0,4.0,8.519692404116538
ぶつぐ,2.0,2.0,9.212839584676484
嗣,2.0,2.0,9.212839584676484
変型,1.0,1.0,9.90598676523643
宣,2.0,2.0,9.212839584676484
1784,1.0,1.0,9.90598676523643
nsp,1.0,1.0,9.90598676523643
すぎやま,2.0,2.0,9.212839584676484
勉,1.0,1.0,9.90598676523643
サノウラボプラス,1.0,1.0,9.90598676523643
COSPLAY,9.0,5.0,8.296548852802328
東京都渋谷区道玄坂,1.0,1.0,9.90598676523643
13点,1.0,1.0,9.90598676523643
Sugiyama,1.0,1.0,9.90598676523643
0731,1.0,1.0,9.90598676523643
SANOW,1.0,1.0,9.90598676523643
1776,1.0,1.0,9.90598676523643
CGクリエイター,1.0,1.0,9.90598676523643
Nobutsugu,1.0,1.0,9.90598676523643
トッパングラフィックコミュニケーションズ,1.0,1.0,9.90598676523643
Honeycomb,8.0,8.0,7.826545223556593
嗣が,1.0,1.0,9.90598676523643
株式会社リンクスインターナショナル,1.0,1.0,9.90598676523643
mini_USB,1.0,1.0,9.90598676523643
ARMアーキテクチャ,1.0,1.0,9.90598676523643
地磁気,9.0,9.0,7.708762187900209
660g,1.0,1.0,9.90598676523643
gorogoro,1.0,1.0,9.90598676523643
立て替え,3.0,3.0,8.80737447656832
ココロボ,1.0,1.0,9.90598676523643
COCOROBO,9.0,2.0,9.212839584676484
目地,1.0,1.0,9.90598676523643
発話,1.0,1.0,9.90598676523643
ココロエンジン,1.0,1.0,9.90598676523643
rakusan,1.0,1.0,9.90598676523643
Kuramochi,1.0,1.0,9.90598676523643
Yoshikazu,1.0,1.0,9.90598676523643
99枚,1.0,1.0,9.90598676523643
1840,1.0,1.0,9.90598676523643
大連,1.0,1.0,9.90598676523643
full,2.0,2.0,9.212839584676484
Yahoo_Japan,1.0,1.0,9.90598676523643
雹,2.0,2.0,9.212839584676484
Corp,4.0,3.0,8.80737447656832
降水量,2.0,2.0,9.212839584676484
ペン先,2.0,2.0,9.212839584676484
】[,6.0,6.0,8.114227296008375
一々,1.0,1.0,9.90598676523643
ペン軸,1.0,1.0,9.90598676523643
摩耗,1.0,1.0,9.90598676523643
ThinkPad_X60,1.0,1.0,9.90598676523643
104m,3.0,2.0,9.212839584676484
Fan,2.0,2.0,9.212839584676484
プリインストールアプリ,9.0,7.0,7.960076616181116
Freestyle,1.0,1.0,9.90598676523643
Falling,3.0,2.0,9.212839584676484
シンプルー,1.0,1.0,9.90598676523643
ゆーっくり,1.0,1.0,9.90598676523643
Mighty,1.0,1.0,9.90598676523643
溜り,1.0,1.0,9.90598676523643
Level,5.0,3.0,8.80737447656832
Wind,1.0,1.0,9.90598676523643
レゾリューション,2.0,2.0,9.212839584676484
535g,1.0,1.0,9.90598676523643
332g,2.0,2.0,9.212839584676484
25倍,1.0,1.0,9.90598676523643
kgOS,1.0,1.0,9.90598676523643
REGZA_Tablet,26.0,7.0,7.960076616181116
7.7mm,1.0,1.0,9.90598676523643
gOS,1.0,1.0,9.90598676523643
レグザタブレット,1.0,1.0,9.90598676523643
OMAP,32.0,20.0,6.910254491682439
7.9mm,22.0,13.0,7.341037407774893
4430,8.0,8.0,7.826545223556593
受話,6.0,5.0,8.296548852802328
001701,2.0,2.0,9.212839584676484
カシオモバイルコミュニケーションズ,30.0,21.0,6.861464327513007
249K,3.0,3.0,8.80737447656832
720円,15.0,6.0,8.114227296008375
405円,5.0,2.0,9.212839584676484
mobiler,22.0,9.0,7.708762187900209
プラスXi割,5.0,4.0,8.519692404116538
shima,7.0,7.0,7.960076616181116
jiro,7.0,7.0,7.960076616181116
mopera_U,8.0,4.0,8.519692404116538
shimajiro,24.0,9.0,7.708762187900209
番号ポータビリティ,3.0,3.0,8.80737447656832
転入,3.0,2.0,9.212839584676484
適用範囲,2.0,2.0,9.212839584676484
線分,1.0,1.0,9.90598676523643
GClue,2.0,2.0,9.212839584676484
くのいち,3.0,3.0,8.80737447656832
長〜い,5.0,3.0,8.80737447656832
助け出す,1.0,1.0,9.90598676523643
COMPLETE,1.0,1.0,9.90598676523643
OVER,1.0,1.0,9.90598676523643
救い出し,1.0,1.0,9.90598676523643
忍者屋敷,5.0,3.0,8.80737447656832
AFFARE,4.0,4.0,8.519692404116538
簡単ケータイ,1.0,1.0,9.90598676523643
PT003,1.0,1.0,9.90598676523643
happyoukai,2.0,2.0,9.212839584676484
SERIE,52.0,23.0,6.77049254930728
AQUOS_PHONE_SL_IS15SH,42.0,19.0,6.961547786069989
スマートソニックレシーバ,5.0,5.0,8.296548852802328
アルバーノ,11.0,6.0,8.114227296008375
カチッと,3.0,3.0,8.80737447656832
低電力,1.0,1.0,9.90598676523643
NVIDIAR,1.0,1.0,9.90598676523643
MilbeautR,2.0,2.0,9.212839584676484
ヒューマンセントリック,12.0,6.0,8.114227296008375
TegraR,1.0,1.0,9.90598676523643
クールブラック,2.0,2.0,9.212839584676484
緊急速報メール,50.0,28.0,6.573782255061225
暫定値,21.0,10.0,7.603401672242383
リーダーズ,1.0,1.0,9.90598676523643
テザリングワンセグ,3.0,3.0,8.80737447656832
マルチタブブラウジング,1.0,1.0,9.90598676523643
家庭医学,1.0,1.0,9.90598676523643
Tegra_3,20.0,13.0,7.341037407774893
（〜@,10.0,10.0,7.603401672242383
WiMAXSMS,6.0,6.0,8.114227296008375
ホルダ,35.0,12.0,7.421080115448429
プライバシーモード,21.0,6.0,8.114227296008375
145g,1.0,1.0,9.90598676523643
ExmorR,3.0,3.0,8.80737447656832
HIGH,13.0,11.0,7.508091492438059
1313,4.0,4.0,8.519692404116538
1677,73.0,67.0,5.701294145845464
指紋センサー,71.0,56.0,5.88063507450128
360時間,5.0,5.0,8.296548852802328
シンプルメニュー,7.0,6.0,8.114227296008375
URBANOシリーズ,6.0,4.0,8.519692404116538
trade,7.0,4.0,8.519692404116538
ルミナス,3.0,3.0,8.80737447656832
Selection,2.0,2.0,9.212839584676484
SVエンジン,8.0,5.0,8.296548852802328
アウトドアビュー,5.0,5.0,8.296548852802328
リフレクトバリアパネル,3.0,3.0,8.80737447656832
1211,4.0,3.0,8.80737447656832
390時間,7.0,6.0,8.114227296008375
ダイレクトトラッキング,12.0,11.0,7.508091492438059
CGSilicon,14.0,12.0,7.421080115448429
126m,1.0,1.0,9.90598676523643
136g,4.0,3.0,8.80737447656832
AndroidBeam,1.0,1.0,9.90598676523643
8660,18.0,8.0,7.826545223556593
孝司,1.0,1.0,9.90598676523643
スマートパス,3.0,3.0,8.80737447656832
着信拒否,3.0,3.0,8.80737447656832
スライドテンキースマートフォン,1.0,1.0,9.90598676523643
ダリア,5.0,3.0,8.80737447656832
152g,2.0,2.0,9.212839584676484
留守録,1.0,1.0,9.90598676523643
430時間,2.0,2.0,9.212839584676484
カラーベールビュー,4.0,4.0,8.519692404116538
ダークネイビー,3.0,2.0,9.212839584676484
ピュアホワイト,3.0,2.0,9.212839584676484
132g,3.0,2.0,9.212839584676484
ポータブミュージックプレーヤー,1.0,1.0,9.90598676523643
SMT,5.0,2.0,9.212839584676484
×H,1.0,1.0,9.90598676523643
凄まじく,2.0,2.0,9.212839584676484
ワンクリッカー,1.0,1.0,9.90598676523643
1W,6.0,5.0,8.296548852802328
キワモノ,2.0,2.0,9.212839584676484
パッシブ,1.0,1.0,9.90598676523643
バスレフ,1.0,1.0,9.90598676523643
ガジェット通信,2.0,2.0,9.212839584676484
77mm,1.0,1.0,9.90598676523643
BLOQ,1.0,1.0,9.90598676523643
16cm,1.0,1.0,9.90598676523643
156,2.0,2.0,9.212839584676484
9100,5.0,2.0,9.212839584676484
ナニモノ,1.0,1.0,9.90598676523643
プログレッソ,5.0,4.0,8.519692404116538
)」(,4.0,4.0,8.519692404116538
シンプルメニューシンプルメニュー,1.0,1.0,9.90598676523643
6W,3.0,3.0,8.80737447656832
UAA,3.0,3.0,8.80737447656832
アルバーノ_プログレッソ,2.0,2.0,9.212839584676484
KYY,3.0,3.0,8.80737447656832
ワンセグ視聴,16.0,10.0,7.603401672242383
ドロワー,20.0,15.0,7.197936564134219
聞き取る,1.0,1.0,9.90598676523643
遮蔽,1.0,1.0,9.90598676523643
グロッシー,1.0,1.0,9.90598676523643
シャイニーマゼンタ,17.0,6.0,8.114227296008375
UIMカード,21.0,18.0,7.015615007340265
標準状態,1.0,1.0,9.90598676523643
クオーター,1.0,1.0,9.90598676523643
方向キー,3.0,2.0,9.212839584676484
Cassis,1.0,1.0,9.90598676523643
沖縄セルラー電話,5.0,5.0,8.296548852802328
Mint,3.0,2.0,9.212839584676484
Dahlia,1.0,1.0,9.90598676523643
ワンセグアンテナ,2.0,2.0,9.212839584676484
裏ぶた,2.0,2.0,9.212839584676484
Android_4.0.4,14.0,12.0,7.421080115448429
#(,1.0,1.0,9.90598676523643
アプリトップメニュー,1.0,1.0,9.90598676523643
クリートラインキー,1.0,1.0,9.90598676523643
DELETE,1.0,1.0,9.90598676523643
心許ない,1.0,1.0,9.90598676523643
ボリュームダウンボタン,2.0,2.0,9.212839584676484
パケホーダイ,4.0,4.0,8.519692404116538
Companion,4.0,4.0,8.519692404116538
305K,1.0,1.0,9.90598676523643
Hedgehog,2.0,2.0,9.212839584676484
ハヤ,8.0,6.0,8.114227296008375
押し込める,1.0,1.0,9.90598676523643
UIM,4.0,3.0,8.80737447656832
昨冬,19.0,14.0,7.26692943562117
バッテリーピクト,1.0,1.0,9.90598676523643
バッテリーピクトアイコン,1.0,1.0,9.90598676523643
パスワードマネージャー,2.0,2.0,9.212839584676484
タスクキル,1.0,1.0,9.90598676523643
ゲキ,8.0,6.0,8.114227296008375
モバイルコミュニケーションズ,26.0,21.0,6.861464327513007
セガ,3.0,3.0,8.80737447656832
Android_4.0.3,25.0,19.0,6.961547786069989
Glossy,1.0,1.0,9.90598676523643
物理キー,21.0,13.0,7.341037407774893
ピクトアイコン,1.0,1.0,9.90598676523643
48GB,4.0,3.0,8.80737447656832
TegraZone,1.0,1.0,9.90598676523643
Episode,2.0,2.0,9.212839584676484
ウルトラハイスペック,7.0,5.0,8.296548852802328
comfort,5.0,3.0,8.80737447656832
デコレーションメール,1.0,1.0,9.90598676523643
ステータスパネルスイッチ,1.0,1.0,9.90598676523643
12項目,1.0,1.0,9.90598676523643
0077,1.0,1.0,9.90598676523643
16号,4.0,4.0,8.519692404116538
モック,4.0,4.0,8.519692404116538
）◯,13.0,3.0,8.80737447656832
愛知県名古屋市中区錦,1.0,1.0,9.90598676523643
32番,1.0,1.0,9.90598676523643
7067,1.0,1.0,9.90598676523643
7056,1.0,1.0,9.90598676523643
オススメポイントセミナー,1.0,1.0,9.90598676523643
KDS,3.0,3.0,8.80737447656832
NAGOYA,2.0,2.0,9.212839584676484
デザイニングスタジオ・,1.0,1.0,9.90598676523643
Nagoya,5.0,3.0,8.80737447656832
全画面表示,10.0,7.0,7.960076616181116
プロフィールアイコン,1.0,1.0,9.90598676523643
市区町村,1.0,1.0,9.90598676523643
IEEE802.11a,7.0,6.0,8.114227296008375
microSD×C,11.0,11.0,7.508091492438059
◯（,53.0,48.0,6.034785754328539
BlueWhite,2.0,2.0,9.212839584676484
コンシュルジュ,1.0,1.0,9.90598676523643
ELUGA,210.0,38.0,6.268400605510044
NOTTVELUGA,1.0,1.0,9.90598676523643
パワフルスマホ,3.0,3.0,8.80737447656832
ドコモタブレット,8.0,7.0,7.960076616181116
ANTEPRIMA,138.0,29.0,6.538690935249955
ドコモ・アニメストア,3.0,3.0,8.80737447656832
ドコモクラウド,3.0,3.0,8.80737447656832
スマホラインナップ,3.0,3.0,8.80737447656832
L-06,163.0,45.0,6.09932427546611
AQUOS_PHONE_ZETA,72.0,21.0,6.861464327513007
GHzCPU,29.0,15.0,7.197936564134219
using,2.0,2.0,9.212839584676484
JOJO,41.0,13.0,7.341037407774893
】◯,6.0,3.0,8.80737447656832
L-06D_JOJO,57.0,24.0,6.727932934888484
ZETA,9.0,5.0,8.296548852802328
140g,7.0,6.0,8.114227296008375
127g,7.0,6.0,8.114227296008375
ゴールドチェリーピンクブラック,2.0,2.0,9.212839584676484
4460,23.0,16.0,7.133398042996648
ORANGE,8.0,4.0,8.519692404116538
WHITEBLACK,4.0,4.0,8.519692404116538
138g,6.0,5.0,8.296548852802328
国内需要,2.0,2.0,9.212839584676484
タッチキー,3.0,2.0,9.212839584676484
29秒,4.0,3.0,8.80737447656832
エリアメール,13.0,11.0,7.508091492438059
bright,4.0,3.0,8.80737447656832
820万,2.0,2.0,9.212839584676484
十字キー,2.0,2.0,9.212839584676484
135g,9.0,9.0,7.708762187900209
WhiteBlackPinkPurple,3.0,3.0,8.80737447656832
1650,11.0,10.0,7.603401672242383
Purple,2.0,2.0,9.212839584676484
Polaris_Office,3.0,3.0,8.80737447656832
176g,5.0,5.0,8.296548852802328
ワンタッチメモボタン,6.0,4.0,8.519692404116538
LIMEREDBLACK,4.0,4.0,8.519692404116538
Single,14.0,14.0,7.26692943562117
WhiteBlack,6.0,6.0,8.114227296008375
Windows_Phone_IS12T,21.0,12.0,7.421080115448429
155g,2.0,2.0,9.212839584676484
BlackWhiteBlue,3.0,3.0,8.80737447656832
123g,5.0,4.0,8.519692404116538
NOTTVMEDIAS,1.0,1.0,9.90598676523643
WhitePinkBrown,3.0,3.0,8.80737447656832
PinkBlackBlue,3.0,3.0,8.80737447656832
BlackWhitePinkOrange,3.0,3.0,8.80737447656832
qHD,8.0,7.0,7.960076616181116
8690,3.0,3.0,8.80737447656832
GOLDPINK,3.0,3.0,8.80737447656832
呉,1.0,1.0,9.90598676523643
サムスンテレコムジャパン,1.0,1.0,9.90598676523643
昌,1.0,1.0,9.90598676523643
,1.0,1.0,9.90598676523643
ウェザー・リポート,4.0,4.0,8.519692404116538
名勝負,5.0,5.0,8.296548852802328
花京院,4.0,4.0,8.519692404116538
マチキャラ,12.0,6.0,8.114227296008375
ジョリーン,4.0,4.0,8.519692404116538
769,4.0,4.0,8.519692404116538
イギー,4.0,4.0,8.519692404116538
ダービー,6.0,6.0,8.114227296008375
レースゲーム,6.0,6.0,8.114227296008375
オラララオラオラオラオラオラオラオラオラオラオラ,2.0,2.0,9.212839584676484
ゴゴゴゴゴゴゴゴゴゴゴゴゴゴゴ・ドドド・ジョジョ,1.0,1.0,9.90598676523643
ジョジョ立ち,3.0,2.0,9.212839584676484
ゴゴゴ・ドドド・ジョジョ,2.0,2.0,9.212839584676484
kumadot,1.0,1.0,9.90598676523643
イケメンモデル,5.0,5.0,8.296548852802328
lounge,5.0,3.0,8.80737447656832
兵庫・神戸,3.0,2.0,9.212839584676484
smartphone,10.0,8.0,7.826545223556593
XPERIA,7.0,4.0,8.519692404116538
389K,3.0,2.0,9.212839584676484
海上保安,8.0,8.0,7.826545223556593
Kies,20.0,11.0,7.508091492438059
11分,4.0,4.0,8.519692404116538
DOMKK,2.0,2.0,9.212839584676484
OMLD,2.0,2.0,9.212839584676484
Android_3.0,4.0,3.0,8.80737447656832
HTJ,4.0,2.0,9.212839584676484
OMKK,2.0,2.0,9.212839584676484
コンシェル,18.0,8.0,7.826545223556593
フォトコレクション,4.0,2.0,9.212839584676484
,1.0,1.0,9.90598676523643
健志,3.0,3.0,8.80737447656832
席上,1.0,1.0,9.90598676523643
ストアセレクション,1.0,1.0,9.90598676523643
KongFu,1.0,1.0,9.90598676523643
五十音順,4.0,4.0,8.519692404116538
座右の銘,3.0,2.0,9.212839584676484
softbank,1.0,1.0,9.90598676523643
ティザーサイト,1.0,1.0,9.90598676523643
データ通信量,6.0,4.0,8.519692404116538
WORLDWING,2.0,2.0,9.212839584676484
160時間,3.0,3.0,8.80737447656832
12.6mm,2.0,2.0,9.212839584676484
FOMAハイスピード,14.0,14.0,7.26692943562117
能う,1.0,1.0,9.90598676523643
193g,1.0,1.0,9.90598676523643
メータ,1.0,1.0,9.90598676523643
156g,1.0,1.0,9.90598676523643
速度制限,10.0,5.0,8.296548852802328
Wifi,1.0,1.0,9.90598676523643
Pananosic,1.0,1.0,9.90598676523643
powert,1.0,1.0,9.90598676523643
9.6mm,1.0,1.0,9.90598676523643
Let's_Note,1.0,1.0,9.90598676523643
ニュースビューアアプリ,2.0,2.0,9.212839584676484
ニュースカテゴリページ,2.0,2.0,9.212839584676484
アンテナ・イヤフォンジャック,1.0,1.0,9.90598676523643
1310,10.0,5.0,8.296548852802328
まごう,1.0,1.0,9.90598676523643
SnapDragon,3.0,3.0,8.80737447656832
PRADA,23.0,8.0,7.826545223556593
おり紙,1.0,1.0,9.90598676523643
モバイル放送,3.0,3.0,8.80737447656832
miniUIM,9.0,8.0,7.826545223556593
推さ,1.0,1.0,9.90598676523643
ノートブックアプリ,1.0,1.0,9.90598676523643
ち方,1.0,1.0,9.90598676523643
韓国内,18.0,16.0,7.133398042996648
ドコモUIMカード,10.0,7.0,7.960076616181116
ファミリーポータル,1.0,1.0,9.90598676523643
672g,1.0,1.0,9.90598676523643
TruMedia,2.0,2.0,9.212839584676484
11.7mm,3.0,2.0,9.212839584676484
音読,1.0,1.0,9.90598676523643
スロット・イヤフォンジャック,1.0,1.0,9.90598676523643
ステレオエッジスピーカー,1.0,1.0,9.90598676523643
はね上げ,1.0,1.0,9.90598676523643
SRS,2.0,2.0,9.212839584676484
Ear,2.0,2.0,9.212839584676484
UQコミュニケーションズ,44.0,15.0,7.197936564134219
Beats_by_Dr_Dre,2.0,2.0,9.212839584676484
urBeats,2.0,2.0,9.212839584676484
エイチティシー,1.0,1.0,9.90598676523643
BLOCCO,1.0,1.0,9.90598676523643
メイドさん,8.0,3.0,8.80737447656832
育てれ,2.0,2.0,9.212839584676484
お作,2.0,2.0,9.212839584676484
ペブルブルー,2.0,2.0,9.212839584676484
ハイスタンダード,2.0,2.0,9.212839584676484
メモリカードスロット,2.0,2.0,9.212839584676484
丸石,1.0,1.0,9.90598676523643
ポップアッププレイ,1.0,1.0,9.90598676523643
ペブル,1.0,1.0,9.90598676523643
Ghz,1.0,1.0,9.90598676523643
Optimous,2.0,2.0,9.212839584676484
抜きんで,1.0,1.0,9.90598676523643
Astorre,1.0,1.0,9.90598676523643
カウントダウンアプリ,3.0,2.0,9.212839584676484
明後日,2.0,2.0,9.212839584676484
にゃ〜,6.0,4.0,8.519692404116538
でぶ,1.0,1.0,9.90598676523643
追い払う,1.0,1.0,9.90598676523643
ご主人様,3.0,2.0,9.212839584676484
追っ払い,2.0,2.0,9.212839584676484
にゃ〜にゃ〜,1.0,1.0,9.90598676523643
追い払わ,1.0,1.0,9.90598676523643
ハイスコアダニャー,1.0,1.0,9.90598676523643
盗ら,3.0,3.0,8.80737447656832
追い払っ,1.0,1.0,9.90598676523643
ズラズラっと,2.0,2.0,9.212839584676484
モデル_3,2.0,2.0,9.212839584676484
8V,3.0,3.0,8.80737447656832
SHI,1.0,1.0,9.90598676523643
ズラズラ,2.0,2.0,9.212839584676484
ディプレイ,4.0,4.0,8.519692404116538
DASH,14.0,13.0,7.341037407774893
フォン・セリエ・アイエスダブリュイチロクエスシチ,1.0,1.0,9.90598676523643
FeliCaポート,8.0,7.0,7.960076616181116
向かって右,3.0,3.0,8.80737447656832
ひょいひょいっ,3.0,3.0,8.80737447656832
900K,1.0,1.0,9.90598676523643
ドット絵,17.0,7.0,7.960076616181116
魚類,1.0,1.0,9.90598676523643
おとうさん,1.0,1.0,9.90598676523643
へり,1.0,1.0,9.90598676523643
釣り竿,3.0,3.0,8.80737447656832
めだまやき,1.0,1.0,9.90598676523643
ぷた,1.0,1.0,9.90598676523643
釣る,2.0,2.0,9.212839584676484
ひよこ,1.0,1.0,9.90598676523643
まんしょん,1.0,1.0,9.90598676523643
釣れる,2.0,2.0,9.212839584676484
くるま,1.0,1.0,9.90598676523643
釣り針,2.0,2.0,9.212839584676484
でん,1.0,1.0,9.90598676523643
おとし,1.0,1.0,9.90598676523643
かじき,1.0,1.0,9.90598676523643
せんぱ,1.0,1.0,9.90598676523643
燃やさ,2.0,2.0,9.212839584676484
夜釣り,1.0,1.0,9.90598676523643
ぃっしんぐは,2.0,2.0,9.212839584676484
ろけっと,1.0,1.0,9.90598676523643
ネタアプリ,2.0,2.0,9.212839584676484
おむらいす,1.0,1.0,9.90598676523643
ぐっぴー,1.0,1.0,9.90598676523643
釣り場,2.0,2.0,9.212839584676484
釣れ,1.0,1.0,9.90598676523643
さめ,1.0,1.0,9.90598676523643
たこやき,1.0,1.0,9.90598676523643
ざりがに,1.0,1.0,9.90598676523643
CatFishing,1.0,1.0,9.90598676523643
とうき,2.0,2.0,9.212839584676484
まんぼう,1.0,1.0,9.90598676523643
けろけろ,1.0,1.0,9.90598676523643
へび,1.0,1.0,9.90598676523643
てんとう,1.0,1.0,9.90598676523643
ぃっしんぐ,3.0,2.0,9.212839584676484
380K,1.0,1.0,9.90598676523643
たいよう,1.0,1.0,9.90598676523643
竿,1.0,1.0,9.90598676523643
むし,1.0,1.0,9.90598676523643
ょうえっちですいい,1.0,1.0,9.90598676523643
うもう,1.0,1.0,9.90598676523643
ころっけ,1.0,1.0,9.90598676523643
誤動作,1.0,1.0,9.90598676523643
由々しき,4.0,3.0,8.80737447656832
トリガー,1.0,1.0,9.90598676523643
シアン,8.0,5.0,8.296548852802328
不完全,1.0,1.0,9.90598676523643
類似点,2.0,2.0,9.212839584676484
Palette,27.0,15.0,7.197936564134219
アプリシークレット,1.0,1.0,9.90598676523643
スペックアップ,1.0,1.0,9.90598676523643
全国タクシー配車,1.0,1.0,9.90598676523643
Su,1.0,1.0,9.90598676523643
ファミリーアップス,1.0,1.0,9.90598676523643
市場性,1.0,1.0,9.90598676523643
ワイヤレスジャパン,47.0,15.0,7.197936564134219
notes,1.0,1.0,9.90598676523643
ドラゴンコレクション,1.0,1.0,9.90598676523643
審査結果,1.0,1.0,9.90598676523643
ミドルウェア,1.0,1.0,9.90598676523643
こえほん,1.0,1.0,9.90598676523643
パズル＆ドラゴンズ,1.0,1.0,9.90598676523643
MCF,1.0,1.0,9.90598676523643
モバイル・コンテンツ・フォーラム,1.0,1.0,9.90598676523643
救急医療,1.0,1.0,9.90598676523643
上端,1.0,1.0,9.90598676523643
miniUSIM,3.0,3.0,8.80737447656832
キャップレス,1.0,1.0,9.90598676523643
350時間,2.0,2.0,9.212839584676484
PALETTE,4.0,3.0,8.80737447656832
260時間,3.0,2.0,9.212839584676484
250時間,4.0,3.0,8.80737447656832
460mA,3.0,3.0,8.80737447656832
フォン・シーエル・アイエスイチナナエスエイチ,1.0,1.0,9.90598676523643
TokyoSkytree,3.0,2.0,9.212839584676484
around,3.0,2.0,9.212839584676484
Glueck,1.0,1.0,9.90598676523643
周辺情報,12.0,12.0,7.421080115448429
556K,1.0,1.0,9.90598676523643
替り,3.0,3.0,8.80737447656832
本体設定,19.0,12.0,7.421080115448429
GALASY,1.0,1.0,9.90598676523643
D.O,8.0,4.0,8.519692404116538
MK,6.0,4.0,8.519692404116538
578K,1.0,1.0,9.90598676523643
MKJ,2.0,2.0,9.212839584676484
ミュージックプレイヤースマホ,8.0,5.0,8.296548852802328
460時間,2.0,2.0,9.212839584676484
11.9mm,5.0,4.0,8.519692404116538
Dolby,5.0,4.0,8.519692404116538
SHY,2.0,2.0,9.212839584676484
water,3.0,3.0,8.80737447656832
スポーティオ,2.0,2.0,9.212839584676484
330時間,3.0,3.0,8.80737447656832
Sportio,6.0,3.0,8.80737447656832
v3,7.0,7.0,7.960076616181116
beat,3.0,3.0,8.80737447656832
Casual,5.0,4.0,8.519692404116538
フルワイド,6.0,6.0,8.114227296008375
Streat,5.0,4.0,8.519692404116538
50時間,1.0,1.0,9.90598676523643
LIME,2.0,2.0,9.212839584676484
54mm,1.0,1.0,9.90598676523643
ストラップホール,1.0,1.0,9.90598676523643
ミュージックプレイヤーアプリ,2.0,2.0,9.212839584676484
プライバシービュー,2.0,2.0,9.212839584676484
お引越し,2.0,2.0,9.212839584676484
9277,1.0,1.0,9.90598676523643
78W,2.0,2.0,9.212839584676484
)」（,10.0,10.0,7.603401672242383
物品,2.0,2.0,9.212839584676484
トランスミッタ,4.0,4.0,8.519692404116538
Precious,2.0,2.0,9.212839584676484
input,1.0,1.0,9.90598676523643
アローズ・ミー・エフイチイチディー,1.0,1.0,9.90598676523643
飲みで,2.0,2.0,9.212839584676484
]」、,1.0,1.0,9.90598676523643
モードウィジェット,1.0,1.0,9.90598676523643
30枚,1.0,1.0,9.90598676523643
空条徐倫,2.0,2.0,9.212839584676484
コラボスマートフォン,1.0,1.0,9.90598676523643
コンテンツ・コラボモデル,1.0,1.0,9.90598676523643
IME,6.0,6.0,8.114227296008375
xi,4.0,3.0,8.80737447656832
コンテンツ・コラボスマートフォン,1.0,1.0,9.90598676523643
white,2.0,2.0,9.212839584676484
ウェザーリポート,1.0,1.0,9.90598676523643
パケ・ホーダイダブル,1.0,1.0,9.90598676523643
190円,1.0,1.0,9.90598676523643
NTT_DOCOMO,10.0,9.0,7.708762187900209
5650,2.0,2.0,9.212839584676484
メールアイコン,2.0,2.0,9.212839584676484
404K,1.0,1.0,9.90598676523643
MIRACH_IS11PT,2.0,2.0,9.212839584676484
436K,1.0,1.0,9.90598676523643
EIS,2.0,2.0,9.212839584676484
アニソン,2.0,2.0,9.212839584676484
エムティーアイ,1.0,1.0,9.90598676523643
ラジオ局,1.0,1.0,9.90598676523643
サマイマル,2.0,2.0,9.212839584676484
music.jp,1.0,1.0,9.90598676523643
MTI_Ltd.,1.0,1.0,9.90598676523643
ListenRadio,3.0,2.0,9.212839584676484
多角形,2.0,2.0,9.212839584676484
フォン・エスブイ・エスエイチイチゼロディー,1.0,1.0,9.90598676523643
FeelUX,1.0,1.0,9.90598676523643
ポリゴンシェルデザイン,3.0,2.0,9.212839584676484
ビジュアルエンタメ,1.0,1.0,9.90598676523643
1900m,6.0,3.0,8.80737447656832
D903iTV,1.0,1.0,9.90598676523643
ハイエンドエンタメ,8.0,5.0,8.296548852802328
Kitano,1.0,1.0,9.90598676523643
食中毒,19.0,4.0,8.519692404116538
不正解,2.0,2.0,9.212839584676484
◯☓,1.0,1.0,9.90598676523643
Hiroshi,1.0,1.0,9.90598676523643
サービスアプリ,3.0,2.0,9.212839584676484
アプリショートカット,1.0,1.0,9.90598676523643
auID,1.0,1.0,9.90598676523643
Android_3.2,5.0,5.0,8.296548852802328
ICONIA,6.0,2.0,9.212839584676484
）≫【,5.0,5.0,8.296548852802328
取消,9.0,9.0,7.708762187900209
ビルドバージョン,1.0,1.0,9.90598676523643
Sweety,5.0,2.0,9.212839584676484
